idx,AirQualityStation,no2,img_path,s5p_path,date_str
1798,06-071-1004,36.62161666666668,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2020
1799,06-071-1004,33.93764616903226,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2020
1800,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2018
1801,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2018
1802,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2018
1803,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2018
1804,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2018
1805,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2018
1806,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2018
1807,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2018
1808,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2018
1809,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2018
1810,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2018
1811,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2018
1812,06-037-4008,62.647996487741935,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2019
1813,06-037-4008,48.40431454428571,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2019
1814,06-037-4008,41.19726871612903,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2019
1815,06-037-4008,35.627480123999995,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2019
1816,06-037-4008,30.139083002580644,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2019
1817,06-037-4008,25.026716604,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2019
1818,06-037-4008,28.47189251354839,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2019
1819,06-037-4008,29.88852582064516,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2019
1820,06-037-4008,33.90597860000001,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2019
1821,06-037-4008,62.30505465032258,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2019
1822,06-037-4008,63.968566729333325,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2019
1823,06-037-4008,54.641687366451606,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2019
1824,06-037-4008,58.41620703096775,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2020
1825,06-037-4008,48.72981600551724,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2020
1826,06-037-4008,35.156151552258066,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2020
1827,06-037-4008,28.147409068,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2020
1828,06-037-4008,26.28014757806452,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2020
1829,06-037-4008,26.580327798666676,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2020
1830,06-037-4008,30.66901612903225,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2020
1831,06-037-4008,33.50819631354838,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2020
1832,06-037-4008,54.19521787724136,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2020
1833,06-037-4008,53.40335726193546,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2020
1834,06-037-4008,64.54606562736842,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2020
1835,06-037-4008,71.12729274709677,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2020
1836,06-065-0009,14.407805547096775,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2018
1837,06-065-0009,11.058551577142856,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2018
1838,06-065-0009,7.967078615483871,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2018
1839,06-065-0009,6.2306938066666655,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2018
1840,06-065-0009,4.684295389677419,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2018
1841,06-065-0009,4.199019292,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2018
1842,06-065-0009,5.438657263999999,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2018
1843,06-065-0009,,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2018
1844,06-065-0009,4.7468188692307685,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2018
1845,06-065-0009,7.463338801290322,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2018
1846,06-065-0009,9.312601127619047,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2018
1847,06-065-0009,11.945965785599995,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2018
1848,06-065-0009,12.617466884444443,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2019
1849,06-065-0009,9.363676206666666,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2019
1850,06-065-0009,6.259795003870968,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2019
1851,06-065-0009,5.429681015999999,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2019
1852,06-065-0009,4.38880877,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2019
1853,06-065-0009,,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2019
1854,06-065-0009,4.103920431999999,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2019
1855,06-065-0009,1.9177175303225804,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2019
1856,06-065-0009,1.4134567324999998,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2019
1857,06-065-0009,2.043448077333333,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2019
1858,06-065-0009,,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2019
1859,06-065-0009,9.391626211428571,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2019
1860,06-065-0009,8.83477618064516,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2020
1861,06-065-0009,8.468898753103447,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2020
1862,06-065-0009,5.5663316541935455,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2020
1863,06-065-0009,4.340277039999998,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2020
1864,06-065-0009,3.6667372025806446,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2020
1865,06-065-0009,4.179479261333333,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2020
1866,06-065-0009,4.3820142933333335,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2020
1867,06-065-0009,5.953626390967743,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2020
1868,06-065-0009,7.345680133333333,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2020
1869,06-065-0009,7.12479119096774,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2020
1870,06-065-0009,11.244238326666665,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2020
1871,06-065-0009,9.963616278571427,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2020
1872,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2018
1873,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2018
1874,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2018
1875,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2018
1876,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2018
1877,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2018
1878,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2018
1879,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2018
1880,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2018
1881,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2018
1882,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2018
1883,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2018
1884,32-003-0075,25.903573510967746,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2019
1885,32-003-0075,17.466131607142852,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2019
1886,32-003-0075,12.577081378064516,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2019
1887,32-003-0075,9.545216401333333,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2019
1888,32-003-0075,8.09122017032258,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2019
1889,32-003-0075,6.893272477037036,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2019
1890,32-003-0075,15.595796286451616,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2019
1891,32-003-0075,19.384701468387085,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2019
1892,32-003-0075,15.237688392,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2019
1893,32-003-0075,16.522598565161285,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2019
1894,32-003-0075,18.795065125333334,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2019
1895,32-003-0075,24.60680627483871,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2019
1896,32-003-0075,23.273294802580644,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2020
1897,32-003-0075,22.10927213931035,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2020
1898,32-003-0075,9.407251038709676,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2020
1899,32-003-0075,5.7937717173333345,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2020
1900,32-003-0075,5.248091500645161,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2020
1901,32-003-0075,10.62254921066667,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2020
1902,32-003-0075,12.938286566451607,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2020
1903,32-003-0075,14.034924285161285,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2020
1904,32-003-0075,10.607672844137927,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2020
1905,32-003-0075,14.279551280000005,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2020
1906,32-003-0075,17.67433865733333,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2020
1907,32-003-0075,21.554362468387094,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2020
1908,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2018
1909,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2018
1910,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2018
1911,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2018
1912,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2018
1913,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2018
1914,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2018
1915,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2018
1916,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2018
1917,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2018
1918,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2018
1919,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,12-2018
1920,06-037-1602,45.233510094193534,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,1-2019
1921,06-037-1602,36.09879764142857,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,2-2019
1922,06-037-1602,31.67067200258065,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,3-2019
1923,06-037-1602,26.180827798666662,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,4-2019
1924,06-037-1602,19.31316880258064,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,5-2019
1925,06-037-1602,19.311061533793108,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,6-2019
1926,06-037-1602,23.92358237548386,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,7-2019
1927,06-037-1602,28.160985451612905,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,8-2019
1928,06-037-1602,28.374683270666658,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,9-2019
1929,06-037-1602,47.11278677935484,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,10-2019
1930,06-037-1602,47.14096271333334,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_monthly_US_large_2018_2020_005dg.netcdf,11-2019
