idx,AirQualityStation,no2,img_path,s5p_path,date_str
8504,STA-LU0105A,11.735685682387366,STA-LU0105A/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA-LU0105A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8505,STA-LU0105A,11.342654024824707,STA-LU0105A/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA-LU0105A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8506,STA-LU0105A,6.5158759941428,STA-LU0105A/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA-LU0105A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8507,STA-LU0105A,6.85564853165967,STA-LU0105A/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA-LU0105A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8508,STA-LU0105A,11.265093454420555,STA-LU0105A/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA-LU0105A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8509,STA-LU0105A,9.999718574108797,STA-LU0105A/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA-LU0105A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
8510,STA-LU0105A,6.419651500484028,STA-LU0105A/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA-LU0105A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
8511,STA-LU0105A,6.12113594040969,STA-LU0105A/S2A_MSIL2A_20200805T104031_N0214_R008_T31UGR_20200805T121101.npy,STA-LU0105A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
8512,STA-RO0114A,18.165935724361912,STA-RO0114A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0114A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8513,STA-RO0114A,18.98589001109015,STA-RO0114A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0114A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8514,STA-RO0114A,13.990554547606962,STA-RO0114A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0114A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8515,STA-RO0114A,16.539070118277422,STA-RO0114A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0114A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8516,STA-RO0114A,13.145789968022685,STA-RO0114A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0114A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8517,STA-RO0114A,12.387833537507214,STA-RO0114A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0114A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
8518,STA-RO0114A,11.119054259245805,STA-RO0114A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0114A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
8519,STA-RO0114A,14.552788703057265,STA-RO0114A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0114A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
8520,STA-FR33213,28.409379437394232,STA-FR33213/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33213/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8521,STA-FR33213,35.20739699999973,STA-FR33213/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33213/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8522,STA-FR33213,21.08875597733484,STA-FR33213/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33213/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8523,STA-FR33213,19.74775490771268,STA-FR33213/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33213/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8524,STA-FR33213,29.99744503503829,STA-FR33213/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33213/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8525,STA-FR33213,32.40121099208199,STA-FR33213/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33213/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
8526,STA-FR33213,12.566248794599824,STA-FR33213/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33213/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
8527,STA-FR33213,19.89374420759964,STA-FR33213/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33213/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
8528,STA_ES1749A,15.901699586587045,STA_ES1749A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1749A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8529,STA_ES1749A,17.227080394922424,STA_ES1749A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1749A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8530,STA_ES1749A,11.608026131591227,STA_ES1749A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1749A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8531,STA_ES1749A,7.578947368421053,STA_ES1749A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1749A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8532,STA_ES1749A,15.586459286367795,STA_ES1749A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1749A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8533,STA.DE_DEHH047,19.093158726517533,STA.DE_DEHH047/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH047/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8534,STA.DE_DEHH047,20.941518645478823,STA.DE_DEHH047/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH047/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8535,STA.DE_DEHH047,11.64075673745266,STA.DE_DEHH047/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH047/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8536,STA.DE_DEHH047,12.920437639353555,STA.DE_DEHH047/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH047/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8537,STA.DE_DEHH047,19.309967055317703,STA.DE_DEHH047/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH047/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8538,STA.DE_DEHH047,16.882679423459244,STA.DE_DEHH047/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH047/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
8539,STA.DE_DEHH047,11.163450592885386,STA.DE_DEHH047/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH047/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
8540,STA.DE_DEHH047,12.618527327327346,STA.DE_DEHH047/S2A_MSIL2A_20200921T103031_N0214_R108_T32UNE_20200921T151006.npy,STA.DE_DEHH047/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
8541,STA.DE_DENI149,38.247279794,STA.DE_DENI149/S2B_MSIL2A_20200419T102549_N0214_R108_T32UND_20200419T140808.npy,STA.DE_DENI149/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8542,STA.DE_DENI149,38.51024999375,STA.DE_DENI149/S2B_MSIL2A_20200419T102549_N0214_R108_T32UND_20200419T140808.npy,STA.DE_DENI149/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8543,STA.DE_DENI149,39.28011666,STA.DE_DENI149/S2B_MSIL2A_20200419T102549_N0214_R108_T32UND_20200419T140808.npy,STA.DE_DENI149/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8544,STA.DE_DENI149,40.346318994,STA.DE_DENI149/S2B_MSIL2A_20200419T102549_N0214_R108_T32UND_20200419T140808.npy,STA.DE_DENI149/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8545,STA.DE_DENI149,35.090900194,STA.DE_DENI149/S2B_MSIL2A_20200419T102549_N0214_R108_T32UND_20200419T140808.npy,STA.DE_DENI149/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8546,STA-NL00404,31.054122714178252,STA-NL00404/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00404/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8547,STA-NL00404,29.241214646239943,STA-NL00404/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00404/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8548,STA-NL00404,17.616041280596345,STA-NL00404/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00404/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8549,STA-NL00404,15.342988658312905,STA-NL00404/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00404/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8550,STA-NL00404,27.31793134621028,STA-NL00404/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00404/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8551,STA.IT2281A,3.35040857255156,STA.IT2281A/S2B_MSIL2A_20200626T095029_N0214_R079_T33SUB_20200626T124342.npy,STA.IT2281A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8552,STA.IT2281A,3.8078210085992064,STA.IT2281A/S2B_MSIL2A_20200626T095029_N0214_R079_T33SUB_20200626T124342.npy,STA.IT2281A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8553,STA.IT2281A,3.1386670208939935,STA.IT2281A/S2B_MSIL2A_20200626T095029_N0214_R079_T33SUB_20200626T124342.npy,STA.IT2281A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8554,STA.IT2281A,8.06826612472443,STA.IT2281A/S2B_MSIL2A_20200626T095029_N0214_R079_T33SUB_20200626T124342.npy,STA.IT2281A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8555,STA.IT2281A,3.603681565656933,STA.IT2281A/S2B_MSIL2A_20200626T095029_N0214_R079_T33SUB_20200626T124342.npy,STA.IT2281A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8556,STA-BENAT41,31.499999995,STA-BENAT41/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENAT41/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8557,STA-BENAT41,32.349999995,STA-BENAT41/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENAT41/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8558,STA-BENAT41,21.03285714,STA-BENAT41/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENAT41/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8559,STA-BENAT41,20.471999998,STA-BENAT41/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENAT41/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8560,STA-BENAT41,30.21666666666667,STA-BENAT41/S2B_MSIL2A_20200326T104639_N0214_R051_T31UES_20200326T141923.npy,STA-BENAT41/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8561,STA.DE_DEHE103,38.71139854333335,STA.DE_DEHE103/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE103/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8562,STA.DE_DEHE103,40.85306586,STA.DE_DEHE103/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE103/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8563,STA.DE_DEHE103,39.122172260000006,STA.DE_DEHE103/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE103/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8564,STA.DE_DEHE103,35.25782255333333,STA.DE_DEHE103/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE103/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8565,STA.DE_DEHE103,33.73225378333333,STA.DE_DEHE103/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE103/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8566,STA.IT2210A,12.645449759721195,STA.IT2210A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2210A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8567,STA.IT2210A,16.15579921661794,STA.IT2210A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2210A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8568,STA.IT2210A,9.215749996465009,STA.IT2210A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2210A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8569,STA.IT2210A,9.350744782904655,STA.IT2210A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2210A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8570,STA.IT2210A,11.500356411873753,STA.IT2210A/S2A_MSIL2A_20201019T095041_N0214_R079_T33TVF_20201019T115444.npy,STA.IT2210A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8571,STA-FR27003,20.709452971357788,STA-FR27003/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27003/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8572,STA-FR27003,18.063649021671253,STA-FR27003/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27003/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8573,STA-FR27003,8.151154198139437,STA-FR27003/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27003/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8574,STA-FR27003,12.116773598597591,STA-FR27003/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27003/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8575,STA-FR27003,19.054767384725768,STA-FR27003/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27003/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8576,STA-FR27003,17.680880330123752,STA-FR27003/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27003/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
8577,STA-FR27003,7.403975959315761,STA-FR27003/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27003/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
8578,STA-FR27003,9.299005210800585,STA-FR27003/S2A_MSIL2A_20200414T103021_N0214_R108_T31TFL_20200414T132613.npy,STA-FR27003/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
8579,STA-RO0157A,16.532170831746107,STA-RO0157A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFR_20200831T122905.npy,STA-RO0157A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8580,STA-RO0157A,12.968188610741816,STA-RO0157A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFR_20200831T122905.npy,STA-RO0157A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8581,STA-RO0157A,5.425379470820992,STA-RO0157A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFR_20200831T122905.npy,STA-RO0157A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8582,STA-RO0157A,13.990231237125967,STA-RO0157A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFR_20200831T122905.npy,STA-RO0157A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8583,STA-RO0157A,35.37159810486015,STA-RO0157A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFR_20200831T122905.npy,STA-RO0157A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8584,STA-RO0157A,41.59429657455155,STA-RO0157A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFR_20200831T122905.npy,STA-RO0157A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
8585,STA-RO0157A,12.090112845283285,STA-RO0157A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFR_20200831T122905.npy,STA-RO0157A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
8586,STA-SE0021A,34.93928909580537,STA-SE0021A/S2A_MSIL2A_20200224T103021_N0214_R108_T33VUE_20200224T132853.npy,STA-SE0021A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8587,STA-SE0021A,40.31671347962534,STA-SE0021A/S2A_MSIL2A_20200224T103021_N0214_R108_T33VUE_20200224T132853.npy,STA-SE0021A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8588,STA-SE0021A,29.348845795027383,STA-SE0021A/S2A_MSIL2A_20200224T103021_N0214_R108_T33VUE_20200224T132853.npy,STA-SE0021A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8589,STA-SE0021A,24.50143518162016,STA-SE0021A/S2A_MSIL2A_20200224T103021_N0214_R108_T33VUE_20200224T132853.npy,STA-SE0021A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8590,STA-SE0021A,31.188954811355266,STA-SE0021A/S2A_MSIL2A_20200224T103021_N0214_R108_T33VUE_20200224T132853.npy,STA-SE0021A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8591,STA-RO0185A,27.75291922150184,STA-RO0185A/S2B_MSIL2A_20200915T092029_N0214_R093_T34TGR_20200915T112537.npy,STA-RO0185A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8592,STA-RO0185A,35.01171731402288,STA-RO0185A/S2B_MSIL2A_20200915T092029_N0214_R093_T34TGR_20200915T112537.npy,STA-RO0185A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8593,STA-RO0185A,17.755531708340424,STA-RO0185A/S2B_MSIL2A_20200915T092029_N0214_R093_T34TGR_20200915T112537.npy,STA-RO0185A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8594,STA-RO0185A,21.97151557686484,STA-RO0185A/S2B_MSIL2A_20200915T092029_N0214_R093_T34TGR_20200915T112537.npy,STA-RO0185A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8595,STA-RO0185A,28.490583899363237,STA-RO0185A/S2B_MSIL2A_20200915T092029_N0214_R093_T34TGR_20200915T112537.npy,STA-RO0185A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8596,STA-RO0185A,34.08094826191258,STA-RO0185A/S2B_MSIL2A_20200915T092029_N0214_R093_T34TGR_20200915T112537.npy,STA-RO0185A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
8597,STA-RO0185A,17.490561872083347,STA-RO0185A/S2B_MSIL2A_20200915T092029_N0214_R093_T34TGR_20200915T112537.npy,STA-RO0185A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
8598,STA-RO0185A,23.96199265445762,STA-RO0185A/S2B_MSIL2A_20200915T092029_N0214_R093_T34TGR_20200915T112537.npy,STA-RO0185A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
8599,STA_ES1560A,55.04326047358834,STA_ES1560A/S2B_MSIL2A_20200707T105619_N0214_R094_T30SVG_20200707T135135.npy,STA_ES1560A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8600,STA_ES1560A,53.57870154133583,STA_ES1560A/S2B_MSIL2A_20200707T105619_N0214_R094_T30SVG_20200707T135135.npy,STA_ES1560A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8601,STA_ES1560A,33.98248847926267,STA_ES1560A/S2B_MSIL2A_20200707T105619_N0214_R094_T30SVG_20200707T135135.npy,STA_ES1560A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8602,STA_ES1560A,34.22077317186772,STA_ES1560A/S2B_MSIL2A_20200707T105619_N0214_R094_T30SVG_20200707T135135.npy,STA_ES1560A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8603,STA_ES1560A,50.820527522935784,STA_ES1560A/S2B_MSIL2A_20200707T105619_N0214_R094_T30SVG_20200707T135135.npy,STA_ES1560A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8604,STA.DE_DENW184,35.89999999,STA.DE_DENW184/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW184/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8605,STA.DE_DENW184,37.574999995,STA.DE_DENW184/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW184/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8606,STA.DE_DENW184,34.36666666333333,STA.DE_DENW184/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW184/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8607,STA.DE_DENW184,36.23333333,STA.DE_DENW184/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW184/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8608,STA.DE_DENW184,36.899999995,STA.DE_DENW184/S2A_MSIL2A_20200921T103031_N0214_R108_T32ULC_20200921T151006.npy,STA.DE_DENW184/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8609,STA_PL0190A,20.251601009443377,STA_PL0190A/S2B_MSIL2A_20200821T100559_N0214_R022_T33UWS_20200821T130423.npy,STA_PL0190A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8610,STA_PL0190A,20.577904921777044,STA_PL0190A/S2B_MSIL2A_20200821T100559_N0214_R022_T33UWS_20200821T130423.npy,STA_PL0190A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8611,STA_PL0190A,15.319811620996756,STA_PL0190A/S2B_MSIL2A_20200821T100559_N0214_R022_T33UWS_20200821T130423.npy,STA_PL0190A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8612,STA_PL0190A,16.685231599844283,STA_PL0190A/S2B_MSIL2A_20200821T100559_N0214_R022_T33UWS_20200821T130423.npy,STA_PL0190A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8613,STA_PL0190A,20.456260981155086,STA_PL0190A/S2B_MSIL2A_20200821T100559_N0214_R022_T33UWS_20200821T130423.npy,STA_PL0190A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8614,STA_PL0190A,2.83772,STA_PL0190A/S2B_MSIL2A_20200821T100559_N0214_R022_T33UWS_20200821T130423.npy,STA_PL0190A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
8615,STA_PL0190A,12.7148,STA_PL0190A/S2B_MSIL2A_20200821T100559_N0214_R022_T33UWS_20200821T130423.npy,STA_PL0190A/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2020
8616,STA.DE_DENW010,25.73250470241764,STA.DE_DENW010/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW010/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2018
8617,STA.DE_DENW010,28.858843045650172,STA.DE_DENW010/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW010/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2019
8618,STA.DE_DENW010,19.885822128336066,STA.DE_DENW010/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW010/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2019
8619,STA.DE_DENW010,21.92201361864582,STA.DE_DENW010/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW010/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-3-2019
8620,STA.DE_DENW010,23.26402283604321,STA.DE_DENW010/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW010/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-4-2019
8621,STA.DE_DENW010,23.368127192982477,STA.DE_DENW010/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW010/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-1-2020
8622,STA.DE_DENW010,21.471783121597078,STA.DE_DENW010/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW010/l3_mean_quarterly_europe_2018_2020_005dg.netcdf,Q-2-2020
