idx,AirQualityStation,no2,img_path,s5p_path,date_str
536,06-001-0009,20.714828115604398,06-001-0009/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
537,06-001-0009,9.977020053626372,06-001-0009/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
538,06-001-0009,12.492426316923074,06-001-0009/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
539,06-001-0009,27.01567867391305,06-001-0009/S2B_MSIL2A_20210921T184959_N0301_R113_T10SEG_20210921T230912.npy,06-001-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
540,06-039-0004,,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
541,06-039-0004,,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
542,06-039-0004,,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
543,06-039-0004,,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
544,06-039-0004,11.398385500888887,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
545,06-039-0004,8.155219192967031,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
546,06-039-0004,9.121635711111107,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
547,06-039-0004,16.28827557478261,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
548,06-039-0004,11.971918898021974,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
549,06-039-0004,7.2023744958241736,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
550,06-039-0004,11.392942634782608,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
551,06-039-0004,18.118826551627894,06-039-0004/S2B_MSIL2A_20210918T183929_N0301_R070_T10SGF_20210918T223411.npy,06-039-0004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
552,06-019-4001,16.74532775866666,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
553,06-019-4001,9.303228528791204,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
554,06-019-4001,14.125939197826085,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
555,06-019-4001,17.626439814347826,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
556,06-019-4001,10.829375948444444,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
557,06-019-4001,9.354097114285713,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
558,06-019-4001,12.491254696521736,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
559,06-019-4001,16.67524457782608,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
560,06-019-4001,13.582943909890108,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
561,06-019-4001,8.46199379164835,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
562,06-019-4001,14.061267463478249,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
563,06-019-4001,20.5452015273913,06-019-4001/S2B_MSIL2A_20210918T183929_N0301_R070_T11SKA_20210918T223411.npy,06-019-4001/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
564,06-071-1234,,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
565,06-071-1234,,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
566,06-071-1234,,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
567,06-071-1234,,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
568,06-071-1234,7.334554251555556,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
569,06-071-1234,5.925748524675324,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
570,06-071-1234,4.499080435652175,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
571,06-071-1234,8.486162679120879,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
572,06-071-1234,6.893734447000003,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
573,06-071-1234,5.4362860716483485,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
574,06-071-1234,5.160651491111111,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
575,06-071-1234,7.400316134782607,06-071-1234/S2A_MSIL2A_20210920T183041_N0301_R027_T11SMV_20210920T230838.npy,06-071-1234/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
576,06-077-3005,,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
577,06-077-3005,,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
578,06-077-3005,,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
579,06-077-3005,,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
580,06-077-3005,8.525710658222227,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
581,06-077-3005,7.57906309230769,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
582,06-077-3005,8.46177667230769,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
583,06-077-3005,11.417745822173908,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
584,06-077-3005,9.335881587692304,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
585,06-077-3005,5.074335228314609,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
586,06-077-3005,9.878663898260868,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
587,06-077-3005,12.575460734347827,06-077-3005/S2B_MSIL2A_20210911T184929_N0301_R113_T10SFG_20210911T214647.npy,06-077-3005/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
588,06-071-1004,32.34417413195401,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
589,06-071-1004,21.00836123218391,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
590,06-071-1004,24.66466433217392,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
591,06-071-1004,33.24509358157303,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
592,06-071-1004,27.647918292413802,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
593,06-071-1004,20.10257422850575,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
594,06-071-1004,24.98269650709677,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
595,06-071-1004,32.201435750869564,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
596,06-071-1004,27.008547293626386,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
597,06-071-1004,17.491798942417585,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
598,06-071-1004,27.947485409130426,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
599,06-071-1004,32.63279087956522,06-071-1004/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-071-1004/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
600,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
601,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
602,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
603,06-037-4008,,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
604,06-037-4008,50.82804476177781,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
605,06-037-4008,30.26304917494505,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
606,06-037-4008,30.721220938695645,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
607,06-037-4008,60.26528265652172,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
608,06-037-4008,47.405580002637365,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
609,06-037-4008,26.994688801318677,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
610,06-037-4008,39.133570375384615,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
611,06-037-4008,62.80031354567899,06-037-4008/S2B_MSIL2A_20210905T182919_N0301_R027_T11SLT_20210905T231547.npy,06-037-4008/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
612,06-065-0009,11.147342813333333,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
613,06-065-0009,5.034115934505493,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
614,06-065-0009,5.0859553372549025,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
615,06-065-0009,9.423081443636363,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
616,06-065-0009,7.908541398260867,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
617,06-065-0009,4.927190966206895,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
618,06-065-0009,2.564757805,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
619,06-065-0009,5.5908444179310335,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
620,06-065-0009,7.604751722197803,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
621,06-065-0009,4.057819146373627,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
622,06-065-0009,5.894431328791209,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
623,06-065-0009,9.406482387865164,06-065-0009/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-065-0009/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
624,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
625,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
626,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
627,32-003-0075,,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
628,32-003-0075,18.68835540622221,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
629,32-003-0075,8.219348570454542,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
630,32-003-0075,16.755718284347818,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
631,32-003-0075,19.98764678043478,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
632,32-003-0075,18.17874519912088,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
633,32-003-0075,7.1997853226373625,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
634,32-003-0075,12.569143394285707,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
635,32-003-0075,17.837842238260862,32-003-0075/S2A_MSIL2A_20210510T181921_N0300_R127_T11SPA_20210516T210356.npy,32-003-0075/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
636,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
637,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
638,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
639,06-037-1602,,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
640,06-037-1602,37.71995532177776,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
641,06-037-1602,21.60170945911111,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
642,06-037-1602,26.802848921304346,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
643,06-037-1602,45.72262257695654,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
644,06-037-1602,39.320283050549435,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
645,06-037-1602,18.000968969670335,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
646,06-037-1602,26.674307783478266,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
647,06-037-1602,49.78106289086952,06-037-1602/S2A_MSIL2A_20210503T182921_N0300_R027_T11SMT_20210503T224703.npy,06-037-1602/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
648,06-029-0014,,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
649,06-029-0014,,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
650,06-029-0014,,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
651,06-029-0014,,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
652,06-029-0014,24.88027548711112,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2019
653,06-029-0014,13.27240077890109,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2019
654,06-029-0014,16.157953361739132,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2019
655,06-029-0014,33.315226894782604,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2019
656,06-029-0014,24.931393334666662,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2020
657,06-029-0014,11.566385461538456,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2020
658,06-029-0014,15.87783311652174,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2020
659,06-029-0014,32.366389362173926,06-029-0014/S2B_MSIL2A_20210809T183919_N0301_R070_T11SLV_20210810T012701.npy,06-029-0014/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2020
660,06-073-1017,35.061957177777785,06-073-1017/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1017/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-1-2018
661,06-073-1017,23.12119446153846,06-073-1017/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1017/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-2-2018
662,06-073-1017,21.74532118826086,06-073-1017/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1017/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-3-2018
663,06-073-1017,33.55937876636363,06-073-1017/S2B_MSIL2A_20210826T182919_N0301_R027_T11SMS_20210826T222949.npy,06-073-1017/l3_mean_quarterly_US_large_2018_2020_005dg.netcdf,Q-4-2018
